GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US63547,63547,"ZIP 63547 (Hurdland, MO)",00,Total for all sectors,2008,6,b,D,D,D,D,D
8610000US63548,63548,"ZIP 63548 (Lancaster, MO)",00,Total for all sectors,2008,49,216,G,1093,G,5252,G
8610000US63549,63549,"ZIP 63549 (La Plata, MO)",00,Total for all sectors,2008,43,215,G,921,G,3770,G
8610000US63551,63551,"ZIP 63551 (Livonia, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63552,63552,"ZIP 63552 (Macon, MO)",00,Total for all sectors,2008,270,2852,G,17973,G,72528,G
8610000US63555,63555,"ZIP 63555 (Memphis, MO)",00,Total for all sectors,2008,108,855,G,4408,G,19368,G
8610000US63556,63556,"ZIP 63556 (Milan, MO)",00,Total for all sectors,2008,92,2031,H,16546,H,67839,H
8610000US63557,63557,"ZIP 63557 (New Boston, MO)",00,Total for all sectors,2008,4,12,G,52,G,306,G
8610000US63558,63558,"ZIP 63558 (New Cambria, MO)",00,Total for all sectors,2008,16,80,G,279,H,1010,G
8610000US63559,63559,"ZIP 63559 (Novinger, MO)",00,Total for all sectors,2008,6,14,G,43,G,266,G
8610000US63560,63560,"ZIP 63560 (Pollock, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63561,63561,"ZIP 63561 (Queen City, MO)",00,Total for all sectors,2008,18,b,S,196,G,960,G
8610000US63563,63563,"ZIP 63563 (Rutledge, MO)",00,Total for all sectors,2008,3,31,G,16,G,63,G
8610000US63565,63565,"ZIP 63565 (Unionville, MO)",00,Total for all sectors,2008,84,624,G,3562,G,14563,G
8610000US63566,63566,"ZIP 63566 (Winigan, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US63567,63567,"ZIP 63567 (Worthington, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US63601,63601,"ZIP 63601 (Park Hills, MO)",00,Total for all sectors,2008,357,4821,G,27742,G,116597,G
8610000US63620,63620,"ZIP 63620 (Annapolis, MO)",00,Total for all sectors,2008,31,c,D,D,D,D,D
8610000US63621,63621,"ZIP 63621 (Arcadia, MO)",00,Total for all sectors,2008,35,179,G,631,G,3143,G
8610000US63622,63622,"ZIP 63622 (Belgrade, MO)",00,Total for all sectors,2008,16,40,H,278,H,1246,H
8610000US63623,63623,"ZIP 63623 (Belleview, MO)",00,Total for all sectors,2008,18,146,G,621,G,2872,G
8610000US63624,63624,"ZIP 63624 (Bismarck, MO)",00,Total for all sectors,2008,66,270,G,1376,G,6102,G
8610000US63625,63625,"ZIP 63625 (Black, MO)",00,Total for all sectors,2008,4,15,G,79,H,342,H
8610000US63626,63626,"ZIP 63626 (Blackwell, MO)",00,Total for all sectors,2008,10,25,G,59,G,321,G
8610000US63627,63627,"ZIP 63627 (Bloomsdale, MO)",00,Total for all sectors,2008,54,544,G,5429,G,24601,G
8610000US63628,63628,"ZIP 63628 (Bonne Terre, MO)",00,Total for all sectors,2008,231,1625,G,8785,G,38407,G
8610000US63629,63629,"ZIP 63629 (Bunker, MO)",00,Total for all sectors,2008,34,f,D,D,D,D,D
8610000US63630,63630,"ZIP 63630 (Cadet, MO)",00,Total for all sectors,2008,78,277,G,1639,G,6803,G
8610000US63631,63631,"ZIP 63631 (Caledonia, MO)",00,Total for all sectors,2008,10,c,D,D,D,D,D
8610000US63633,63633,"ZIP 63633 (Centerville, MO)",00,Total for all sectors,2008,19,b,S,226,H,925,H
8610000US63636,63636,"ZIP 63636 (Des Arc, MO)",00,Total for all sectors,2008,11,b,D,D,D,D,D
8610000US63637,63637,"ZIP 63637 (Doe Run, MO)",00,Total for all sectors,2008,11,79,H,296,G,1407,G
8610000US63638,63638,"ZIP 63638 (Ellington, MO)",00,Total for all sectors,2008,72,788,H,5950,H,25741,H
8610000US63640,63640,"ZIP 63640 (Farmington, MO)",00,Total for all sectors,2008,781,12364,G,72230,G,290765,G
8610000US63645,63645,"ZIP 63645 (Fredericktown, MO)",00,Total for all sectors,2008,238,3147,G,15126,G,61186,G
8610000US63648,63648,"ZIP 63648 (Irondale, MO)",00,Total for all sectors,2008,19,21,G,S,S,388,H
8610000US63650,63650,"ZIP 63650 (Ironton, MO)",00,Total for all sectors,2008,120,747,G,2958,G,12877,G
8610000US63651,63651,"ZIP 63651 (Knob Lick, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US63653,63653,"ZIP 63653 (Leadwood, MO)",00,Total for all sectors,2008,12,36,G,86,G,410,G
8610000US63654,63654,"ZIP 63654 (Lesterville, MO)",00,Total for all sectors,2008,23,b,S,S,S,2863,G
8610000US63655,63655,"ZIP 63655 (Marquand, MO)",00,Total for all sectors,2008,28,96,G,554,G,2278,G
8610000US63656,63656,"ZIP 63656 (Middle Brook, MO)",00,Total for all sectors,2008,3,1,G,1,G,34,G
8610000US63660,63660,"ZIP 63660 (Mineral Point, MO)",00,Total for all sectors,2008,59,373,H,2288,H,11119,H
8610000US63662,63662,"ZIP 63662 (Patton, MO)",00,Total for all sectors,2008,14,118,G,529,G,2236,G
8610000US63663,63663,"ZIP 63663 (Pilot Knob, MO)",00,Total for all sectors,2008,36,212,G,1019,G,4236,G
8610000US63664,63664,"ZIP 63664 (Potosi, MO)",00,Total for all sectors,2008,253,2193,G,11703,G,49781,G
8610000US63665,63665,"ZIP 63665 (Redford, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63666,63666,"ZIP 63666 (Reynolds, MO)",00,Total for all sectors,2008,5,90,H,418,G,6435,G
8610000US63670,63670,"ZIP 63670 (Sainte Genevieve, MO)",00,Total for all sectors,2008,308,5086,H,38852,H,153314,H
8610000US63673,63673,"ZIP 63673 (Saint Mary, MO)",00,Total for all sectors,2008,32,c,S,S,S,3579,H
8610000US63674,63674,"ZIP 63674 (Tiff, MO)",00,Total for all sectors,2008,3,3,G,23,G,147,G
8610000US63675,63675,"ZIP 63675 (Vulcan, MO)",00,Total for all sectors,2008,3,4,G,22,G,79,G
8610000US63701,63701,"ZIP 63701 (Cape Girardeau, MO)",00,Total for all sectors,2008,1035,17679,G,122273,G,521645,G
8610000US63702,63702,"ZIP 63702 (Cape Girardeau, MO)",00,Total for all sectors,2008,85,1618,G,10994,G,43406,G
8610000US63703,63703,"ZIP 63703 (Cape Girardeau, MO)",00,Total for all sectors,2008,762,11891,G,94914,G,402352,G
8610000US63730,63730,"ZIP 63730 (Advance, MO)",00,Total for all sectors,2008,73,583,G,2976,G,12599,G
8610000US63732,63732,"ZIP 63732 (Altenburg, MO)",00,Total for all sectors,2008,18,124,G,946,G,3547,G
8610000US63735,63735,"ZIP 63735 (Bell City, MO)",00,Total for all sectors,2008,21,55,G,244,G,887,G
8610000US63736,63736,"ZIP 63736 (Benton, MO)",00,Total for all sectors,2008,62,442,G,2379,G,13166,G
8610000US63739,63739,"ZIP 63739 (Burfordville, MO)",00,Total for all sectors,2008,4,6,G,66,G,418,G
8610000US63740,63740,"ZIP 63740 (Chaffee, MO)",00,Total for all sectors,2008,80,491,G,2249,G,9680,G
8610000US63742,63742,"ZIP 63742 (Commerce, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US63743,63743,"ZIP 63743 (Daisy, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63744,63744,"ZIP 63744 (Delta, MO)",00,Total for all sectors,2008,6,30,H,135,H,702,H
8610000US63745,63745,"ZIP 63745 (Dutchtown, MO)",00,Total for all sectors,2008,7,16,G,66,G,267,G
8610000US63746,63746,"ZIP 63746 (Farrar, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63747,63747,"ZIP 63747 (Friedheim, MO)",00,Total for all sectors,2008,8,27,G,126,H,550,H
8610000US63748,63748,"ZIP 63748 (Frohna, MO)",00,Total for all sectors,2008,15,c,D,D,D,D,D
8610000US63750,63750,"ZIP 63750 (Gipsy, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63751,63751,"ZIP 63751 (Glenallen, MO)",00,Total for all sectors,2008,13,46,H,217,G,980,G
8610000US63752,63752,"ZIP 63752 (Gordonville, MO)",00,Total for all sectors,2008,6,49,G,301,G,1528,G
8610000US63755,63755,"ZIP 63755 (Jackson, MO)",00,Total for all sectors,2008,576,7374,G,48191,G,190782,G
8610000US63758,63758,"ZIP 63758 (Kelso, MO)",00,Total for all sectors,2008,9,91,G,548,G,2028,G
8610000US63760,63760,"ZIP 63760 (Leopold, MO)",00,Total for all sectors,2008,10,23,H,44,H,229,H
8610000US63764,63764,"ZIP 63764 (Marble Hill, MO)",00,Total for all sectors,2008,139,1023,G,5558,G,22845,G
8610000US63766,63766,"ZIP 63766 (Millersville, MO)",00,Total for all sectors,2008,23,137,G,712,G,1569,G
8610000US63767,63767,"ZIP 63767 (Morley, MO)",00,Total for all sectors,2008,10,94,H,389,H,1630,H
8610000US63769,63769,"ZIP 63769 (Oak Ridge, MO)",00,Total for all sectors,2008,27,c,D,D,D,D,D
8610000US63770,63770,"ZIP 63770 (Old Appleton, MO)",00,Total for all sectors,2008,4,b,D,D,D,D,D
8610000US63771,63771,"ZIP 63771 (Oran, MO)",00,Total for all sectors,2008,44,430,G,2631,G,10439,G
8610000US63774,63774,"ZIP 63774 (Perkins, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63775,63775,"ZIP 63775 (Perryville, MO)",00,Total for all sectors,2008,465,7825,G,52888,H,228078,H
8610000US63776,63776,"ZIP 63776 (Mc Bride, MO)",00,Total for all sectors,2008,8,f,D,D,D,D,D
8610000US63779,63779,"ZIP 63779 (Pocahontas, MO)",00,Total for all sectors,2008,5,60,G,342,G,1579,G
8610000US63780,63780,"ZIP 63780 (Scott City, MO)",00,Total for all sectors,2008,152,1975,G,16423,G,65446,G
8610000US63781,63781,"ZIP 63781 (Sedgewickville, MO)",00,Total for all sectors,2008,17,101,G,387,G,1608,G
8610000US63783,63783,"ZIP 63783 (Uniontown, MO)",00,Total for all sectors,2008,5,b,S,193,H,812,H
8610000US63784,63784,"ZIP 63784 (Vanduser, MO)",00,Total for all sectors,2008,4,31,H,88,H,320,G
8610000US63785,63785,"ZIP 63785 (Whitewater, MO)",00,Total for all sectors,2008,14,58,H,190,H,809,H
8610000US63787,63787,"ZIP 63787 (Zalma, MO)",00,Total for all sectors,2008,3,17,G,88,G,416,G
8610000US63801,63801,"ZIP 63801 (Sikeston, MO)",00,Total for all sectors,2008,843,12705,G,81928,G,344531,G
8610000US63820,63820,"ZIP 63820 (Anniston, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63821,63821,"ZIP 63821 (Arbyrd, MO)",00,Total for all sectors,2008,15,92,G,392,G,1664,G
8610000US63822,63822,"ZIP 63822 (Bernie, MO)",00,Total for all sectors,2008,63,389,G,2254,G,9520,G
8610000US63823,63823,"ZIP 63823 (Bertrand, MO)",00,Total for all sectors,2008,11,c,S,359,H,1552,H
8610000US63824,63824,"ZIP 63824 (Blodgett, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US63825,63825,"ZIP 63825 (Bloomfield, MO)",00,Total for all sectors,2008,57,702,G,7245,G,19257,G
8610000US63826,63826,"ZIP 63826 (Braggadocio, MO)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US63827,63827,"ZIP 63827 (Bragg City, MO)",00,Total for all sectors,2008,6,38,G,388,G,1559,G
8610000US63828,63828,"ZIP 63828 (Canalou, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63829,63829,"ZIP 63829 (Cardwell, MO)",00,Total for all sectors,2008,18,119,G,493,G,2253,G
8610000US63830,63830,"ZIP 63830 (Caruthersville, MO)",00,Total for all sectors,2008,158,2109,G,13351,G,63446,G
8610000US63833,63833,"ZIP 63833 (Catron, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63834,63834,"ZIP 63834 (Charleston, MO)",00,Total for all sectors,2008,140,1257,G,8354,G,34889,G
8610000US63837,63837,"ZIP 63837 (Clarkton, MO)",00,Total for all sectors,2008,26,f,D,D,D,D,D
8610000US63839,63839,"ZIP 63839 (Cooter, MO)",00,Total for all sectors,2008,5,b,D,D,D,D,D
8610000US63840,63840,"ZIP 63840 (Deering, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63841,63841,"ZIP 63841 (Dexter, MO)",00,Total for all sectors,2008,414,5533,G,32996,G,138276,G
8610000US63845,63845,"ZIP 63845 (East Prairie, MO)",00,Total for all sectors,2008,101,934,H,4365,H,18943,H
8610000US63846,63846,"ZIP 63846 (Essex, MO)",00,Total for all sectors,2008,19,90,G,444,G,2103,G
8610000US63847,63847,"ZIP 63847 (Gibson, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63848,63848,"ZIP 63848 (Gideon, MO)",00,Total for all sectors,2008,26,155,H,715,G,3082,G
8610000US63849,63849,"ZIP 63849 (Gobler, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63851,63851,"ZIP 63851 (Hayti, MO)",00,Total for all sectors,2008,100,1804,H,10534,H,45484,H
8610000US63852,63852,"ZIP 63852 (Holcomb, MO)",00,Total for all sectors,2008,16,83,G,230,G,1054,G
8610000US63853,63853,"ZIP 63853 (Holland, MO)",00,Total for all sectors,2008,5,b,D,D,D,D,D
8610000US63855,63855,"ZIP 63855 (Hornersville, MO)",00,Total for all sectors,2008,24,185,G,1114,G,4634,G
8610000US63857,63857,"ZIP 63857 (Kennett, MO)",00,Total for all sectors,2008,487,3847,G,22420,G,88883,G
8610000US63860,63860,"ZIP 63860 (Kewanee, MO)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US63862,63862,"ZIP 63862 (Lilbourn, MO)",00,Total for all sectors,2008,23,72,G,291,G,1287,G
8610000US63863,63863,"ZIP 63863 (Malden, MO)",00,Total for all sectors,2008,166,1399,G,7851,H,32150,G
8610000US63866,63866,"ZIP 63866 (Marston, MO)",00,Total for all sectors,2008,11,339,H,4704,H,20419,H
8610000US63867,63867,"ZIP 63867 (Matthews, MO)",00,Total for all sectors,2008,26,383,H,2017,H,8139,H
8610000US63868,63868,"ZIP 63868 (Morehouse, MO)",00,Total for all sectors,2008,6,23,G,87,G,402,G
8610000US63869,63869,"ZIP 63869 (New Madrid, MO)",00,Total for all sectors,2008,77,1654,G,21129,G,76840,G
8610000US63870,63870,"ZIP 63870 (Parma, MO)",00,Total for all sectors,2008,16,68,G,266,G,2575,G
8610000US63873,63873,"ZIP 63873 (Portageville, MO)",00,Total for all sectors,2008,105,1041,G,6306,G,30556,G
8610000US63874,63874,"ZIP 63874 (Risco, MO)",00,Total for all sectors,2008,5,a,D,D,D,D,D
8610000US63876,63876,"ZIP 63876 (Senath, MO)",00,Total for all sectors,2008,32,290,G,1552,G,8129,G
8610000US63877,63877,"ZIP 63877 (Steele, MO)",00,Total for all sectors,2008,67,388,G,2070,G,8672,G
8610000US63878,63878,"ZIP 63878 (Tallapoosa, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63879,63879,"ZIP 63879 (Wardell, MO)",00,Total for all sectors,2008,8,24,H,57,G,233,G
8610000US63880,63880,"ZIP 63880 (Whiteoak, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US63882,63882,"ZIP 63882 (Wyatt, MO)",00,Total for all sectors,2008,7,50,G,260,G,810,G
8610000US63901,63901,"ZIP 63901 (Poplar Bluff, MO)",00,Total for all sectors,2008,1112,13954,G,93234,G,379755,G
8610000US63902,63902,"ZIP 63902 (Poplar Bluff, MO)",00,Total for all sectors,2008,35,709,H,3322,H,12650,H
8610000US63931,63931,"ZIP 63931 (Briar, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63932,63932,"ZIP 63932 (Broseley, MO)",00,Total for all sectors,2008,16,95,G,396,G,1745,G
8610000US63933,63933,"ZIP 63933 (Campbell, MO)",00,Total for all sectors,2008,89,669,H,2224,H,10200,H
8610000US63934,63934,"ZIP 63934 (Clubb, MO)",00,Total for all sectors,2008,4,4,G,15,G,50,G
8610000US63935,63935,"ZIP 63935 (Doniphan, MO)",00,Total for all sectors,2008,241,2072,G,9233,G,39303,G
8610000US63936,63936,"ZIP 63936 (Dudley, MO)",00,Total for all sectors,2008,16,f,D,D,D,D,D
8610000US63937,63937,"ZIP 63937 (Ellsinore, MO)",00,Total for all sectors,2008,48,322,H,1283,H,6067,H
8610000US63939,63939,"ZIP 63939 (Fairdealing, MO)",00,Total for all sectors,2008,15,108,G,405,H,1713,H
8610000US63940,63940,"ZIP 63940 (Fisk, MO)",00,Total for all sectors,2008,16,85,G,326,G,1475,G
8610000US63941,63941,"ZIP 63941 (Fremont, MO)",00,Total for all sectors,2008,9,21,G,83,G,308,G
8610000US63942,63942,"ZIP 63942 (Gatewood, MO)",00,Total for all sectors,2008,8,49,H,237,G,919,G
8610000US63943,63943,"ZIP 63943 (Grandin, MO)",00,Total for all sectors,2008,8,45,H,208,H,904,H
8610000US63944,63944,"ZIP 63944 (Greenville, MO)",00,Total for all sectors,2008,36,217,H,770,H,3155,H
8610000US63945,63945,"ZIP 63945 (Harviell, MO)",00,Total for all sectors,2008,9,32,G,133,G,740,G
8610000US63950,63950,"ZIP 63950 (Lodi, MO)",00,Total for all sectors,2008,3,7,G,33,G,233,G
8610000US63952,63952,"ZIP 63952 (Mill Spring, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US63953,63953,"ZIP 63953 (Naylor, MO)",00,Total for all sectors,2008,21,94,G,365,G,1458,G
8610000US63954,63954,"ZIP 63954 (Neelyville, MO)",00,Total for all sectors,2008,27,109,G,387,G,1729,G
8610000US63955,63955,"ZIP 63955 (Oxly, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US63956,63956,"ZIP 63956 (Patterson, MO)",00,Total for all sectors,2008,12,48,G,178,G,1073,G
8610000US63957,63957,"ZIP 63957 (Piedmont, MO)",00,Total for all sectors,2008,146,1371,G,8236,H,35112,H
8610000US63960,63960,"ZIP 63960 (Puxico, MO)",00,Total for all sectors,2008,57,486,H,1931,G,8097,G
8610000US63961,63961,"ZIP 63961 (Qulin, MO)",00,Total for all sectors,2008,31,b,S,338,G,1696,G
8610000US63964,63964,"ZIP 63964 (Silva, MO)",00,Total for all sectors,2008,7,33,G,103,G,428,G
8610000US63965,63965,"ZIP 63965 (Van Buren, MO)",00,Total for all sectors,2008,113,629,G,2559,G,13170,G
8610000US63966,63966,"ZIP 63966 (Wappapello, MO)",00,Total for all sectors,2008,30,133,G,335,G,1480,G
8610000US63967,63967,"ZIP 63967 (Williamsville, MO)",00,Total for all sectors,2008,36,c,D,D,D,D,D
8610000US64001,64001,"ZIP 64001 (Alma, MO)",00,Total for all sectors,2008,25,122,G,475,G,2057,G
8610000US64011,64011,"ZIP 64011 (Bates City, MO)",00,Total for all sectors,2008,54,427,H,2515,G,10730,G
8610000US64012,64012,"ZIP 64012 (Belton, MO)",00,Total for all sectors,2008,524,5946,G,39764,G,163354,G
8610000US64013,64013,"ZIP 64013 (Blue Springs, MO)",00,Total for all sectors,2008,29,144,G,1156,G,5745,G
8610000US64014,64014,"ZIP 64014 (Blue Springs, MO)",00,Total for all sectors,2008,485,5649,G,33685,G,143617,G
8610000US64015,64015,"ZIP 64015 (Blue Springs, MO)",00,Total for all sectors,2008,809,7902,G,60229,G,251450,G
8610000US64016,64016,"ZIP 64016 (Buckner, MO)",00,Total for all sectors,2008,60,418,G,2790,G,10742,G
8610000US64017,64017,"ZIP 64017 (Camden, MO)",00,Total for all sectors,2008,7,17,G,109,G,572,G
8610000US64018,64018,"ZIP 64018 (Camden Point, MO)",00,Total for all sectors,2008,13,67,G,616,G,2140,G
8610000US64019,64019,"ZIP 64019 (Centerview, MO)",00,Total for all sectors,2008,23,158,G,1034,G,4343,G
8610000US64020,64020,"ZIP 64020 (Concordia, MO)",00,Total for all sectors,2008,107,1405,G,7765,G,32928,G
8610000US64021,64021,"ZIP 64021 (Corder, MO)",00,Total for all sectors,2008,11,b,S,237,H,1068,G
8610000US64022,64022,"ZIP 64022 (Dover, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64024,64024,"ZIP 64024 (Excelsior Springs, MO)",00,Total for all sectors,2008,309,4585,G,28503,G,121711,G
8610000US64028,64028,"ZIP 64028 (Farley, MO)",00,Total for all sectors,2008,4,23,G,126,G,482,G
8610000US64029,64029,"ZIP 64029 (Grain Valley, MO)",00,Total for all sectors,2008,291,3846,H,31224,H,130855,H
8610000US64030,64030,"ZIP 64030 (Grandview, MO)",00,Total for all sectors,2008,578,9500,G,82307,G,339142,G
8610000US64034,64034,"ZIP 64034 (Greenwood, MO)",00,Total for all sectors,2008,131,1116,G,8747,G,43890,G
8610000US64035,64035,"ZIP 64035 (Hardin, MO)",00,Total for all sectors,2008,11,b,D,D,D,D,D
8610000US64036,64036,"ZIP 64036 (Henrietta, MO)",00,Total for all sectors,2008,9,87,G,680,G,2982,G
8610000US64037,64037,"ZIP 64037 (Higginsville, MO)",00,Total for all sectors,2008,166,1498,G,8345,G,33911,G
8610000US64040,64040,"ZIP 64040 (Holden, MO)",00,Total for all sectors,2008,108,600,G,2858,G,11864,G
8610000US64048,64048,"ZIP 64048 (Holt, MO)",00,Total for all sectors,2008,68,341,G,1921,G,9902,G
8610000US64050,64050,"ZIP 64050 (Independence, MO)",00,Total for all sectors,2008,475,6782,H,64799,H,265526,H
8610000US64051,64051,"ZIP 64051 (Independence, MO)",00,Total for all sectors,2008,18,702,G,4034,G,14408,H
8610000US64052,64052,"ZIP 64052 (Independence, MO)",00,Total for all sectors,2008,197,1924,G,12313,G,50067,G
8610000US64053,64053,"ZIP 64053 (Independence, MO)",00,Total for all sectors,2008,49,432,G,2566,G,11504,G
8610000US64054,64054,"ZIP 64054 (Independence, MO)",00,Total for all sectors,2008,81,852,G,7171,H,29525,H
8610000US64055,64055,"ZIP 64055 (Independence, MO)",00,Total for all sectors,2008,1089,14600,G,89716,G,367454,G
8610000US64056,64056,"ZIP 64056 (Independence, MO)",00,Total for all sectors,2008,173,3587,G,30434,G,119426,G
8610000US64057,64057,"ZIP 64057 (Independence, MO)",00,Total for all sectors,2008,463,7641,G,49590,G,209798,G
8610000US64058,64058,"ZIP 64058 (Independence, MO)",00,Total for all sectors,2008,74,702,G,5896,G,24914,G
8610000US64060,64060,"ZIP 64060 (Kearney, MO)",00,Total for all sectors,2008,291,2463,G,17250,G,70733,G
8610000US64061,64061,"ZIP 64061 (Kingsville, MO)",00,Total for all sectors,2008,50,612,G,4940,G,19288,G
8610000US64062,64062,"ZIP 64062 (Lawson, MO)",00,Total for all sectors,2008,94,912,G,3620,G,14384,G
8610000US64063,64063,"ZIP 64063 (Lees Summit, MO)",00,Total for all sectors,2008,714,7938,G,58764,G,240774,G
8610000US64064,64064,"ZIP 64064 (Lees Summit, MO)",00,Total for all sectors,2008,373,4964,G,42489,G,181804,G
8610000US64065,64065,"ZIP 64065 (Lees Summit, MO)",00,Total for all sectors,2008,4,f,D,D,D,D,D
8610000US64066,64066,"ZIP 64066 (Levasy, MO)",00,Total for all sectors,2008,3,a,S,13,G,49,G
8610000US64067,64067,"ZIP 64067 (Lexington, MO)",00,Total for all sectors,2008,171,1660,G,10195,G,39701,G
8610000US64068,64068,"ZIP 64068 (Liberty, MO)",00,Total for all sectors,2008,893,13569,G,118935,G,483597,G
8610000US64069,64069,"ZIP 64069 (Liberty, MO)",00,Total for all sectors,2008,18,98,G,827,H,3390,G
8610000US64070,64070,"ZIP 64070 (Lone Jack, MO)",00,Total for all sectors,2008,65,321,G,1779,G,8220,G
8610000US64071,64071,"ZIP 64071 (Mayview, MO)",00,Total for all sectors,2008,8,b,S,248,H,1067,H
8610000US64072,64072,"ZIP 64072 (Missouri City, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US64073,64073,"ZIP 64073 (Mosby, MO)",00,Total for all sectors,2008,2,c,D,D,D,D,D
8610000US64074,64074,"ZIP 64074 (Napoleon, MO)",00,Total for all sectors,2008,13,73,H,772,H,2872,H
8610000US64075,64075,"ZIP 64075 (Oak Grove, MO)",00,Total for all sectors,2008,215,2003,G,14107,G,53736,G
8610000US64076,64076,"ZIP 64076 (Odessa, MO)",00,Total for all sectors,2008,177,1426,G,6709,G,27344,G
8610000US64077,64077,"ZIP 64077 (Orrick, MO)",00,Total for all sectors,2008,21,182,H,1193,H,5375,H
8610000US64078,64078,"ZIP 64078 (Peculiar, MO)",00,Total for all sectors,2008,135,1085,G,7478,G,31724,G
8610000US64079,64079,"ZIP 64079 (Platte City, MO)",00,Total for all sectors,2008,267,2220,G,14594,G,62231,G
8610000US64080,64080,"ZIP 64080 (Pleasant Hill, MO)",00,Total for all sectors,2008,255,1769,G,9752,H,45417,G
8610000US64081,64081,"ZIP 64081 (Lees Summit, MO)",00,Total for all sectors,2008,472,7836,H,62494,G,259369,G
8610000US64082,64082,"ZIP 64082 (Lees Summit, MO)",00,Total for all sectors,2008,193,1259,G,9418,G,41360,G
8610000US64083,64083,"ZIP 64083 (Raymore, MO)",00,Total for all sectors,2008,301,2904,G,16133,G,67718,G
8610000US64084,64084,"ZIP 64084 (Rayville, MO)",00,Total for all sectors,2008,15,59,G,349,H,1450,H
8610000US64085,64085,"ZIP 64085 (Richmond, MO)",00,Total for all sectors,2008,218,2445,G,14075,G,54561,G
8610000US64086,64086,"ZIP 64086 (Lees Summit, MO)",00,Total for all sectors,2008,590,8917,G,85573,G,346722,G
8610000US64088,64088,"ZIP 64088 (Sibley, MO)",00,Total for all sectors,2008,16,149,G,2316,G,9912,G
8610000US64089,64089,"ZIP 64089 (Smithville, MO)",00,Total for all sectors,2008,230,1641,G,9449,G,41403,G
8610000US64090,64090,"ZIP 64090 (Strasburg, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US64092,64092,"ZIP 64092 (Waldron, MO)",00,Total for all sectors,2008,4,7,G,49,G,268,G
8610000US64093,64093,"ZIP 64093 (Warrensburg, MO)",00,Total for all sectors,2008,619,7597,G,44230,G,183671,G
8610000US64096,64096,"ZIP 64096 (Waverly, MO)",00,Total for all sectors,2008,21,171,H,1056,G,4481,G
8610000US64097,64097,"ZIP 64097 (Wellington, MO)",00,Total for all sectors,2008,26,129,G,852,G,3871,G
8610000US64098,64098,"ZIP 64098 (Weston, MO)",00,Total for all sectors,2008,78,858,H,8316,G,34137,G
8610000US64101,64101,"ZIP 64101 (Kansas City, MO)",00,Total for all sectors,2008,83,1561,G,15062,H,61971,H
8610000US64102,64102,"ZIP 64102 (Kansas City, MO)",00,Total for all sectors,2008,84,1534,G,16771,G,67756,G
8610000US64105,64105,"ZIP 64105 (Kansas City, MO)",00,Total for all sectors,2008,691,25861,G,422497,G,1535913,G
8610000US64106,64106,"ZIP 64106 (Kansas City, MO)",00,Total for all sectors,2008,573,14477,G,218201,G,833740,G
8610000US64108,64108,"ZIP 64108 (Kansas City, MO)",00,Total for all sectors,2008,987,33293,G,430925,G,1613497,G
8610000US64109,64109,"ZIP 64109 (Kansas City, MO)",00,Total for all sectors,2008,144,2819,H,16344,H,68638,H
8610000US64110,64110,"ZIP 64110 (Kansas City, MO)",00,Total for all sectors,2008,220,3657,G,33274,G,143362,G
8610000US64111,64111,"ZIP 64111 (Kansas City, MO)",00,Total for all sectors,2008,1061,24762,G,307047,G,1125497,G
8610000US64112,64112,"ZIP 64112 (Kansas City, MO)",00,Total for all sectors,2008,636,13542,G,177505,G,673503,G
