GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
8610000US63026,63026,"ZIP 63026 (Fenton, MO)",00,Total for all sectors,2006,1394,30905,320302,1339829
8610000US63028,63028,"ZIP 63028 (Festus, MO)",00,Total for all sectors,2006,602,6672,42042,174209
8610000US63030,63030,"ZIP 63030 (Fletcher, MO)",00,Total for all sectors,2006,3,5,13,73
8610000US63031,63031,"ZIP 63031 (Florissant, MO)",00,Total for all sectors,2006,762,8278,47441,206431
8610000US63032,63032,"ZIP 63032 (Florissant, MO)",00,Total for all sectors,2006,11,34,125,507
8610000US63033,63033,"ZIP 63033 (Florissant, MO)",00,Total for all sectors,2006,688,8848,43762,188282
8610000US63034,63034,"ZIP 63034 (Florissant, MO)",00,Total for all sectors,2006,271,2924,12988,57454
8610000US63036,63036,"ZIP 63036 (French Village, MO)",00,Total for all sectors,2006,10,37,159,755
8610000US63037,63037,"ZIP 63037 (Gerald, MO)",00,Total for all sectors,2006,55,638,3917,14667
8610000US63038,63038,"ZIP 63038 (Glencoe, MO)",00,Total for all sectors,2006,169,838,6821,32960
8610000US63039,63039,"ZIP 63039 (Gray Summit, MO)",00,Total for all sectors,2006,16,908,3536,14860
8610000US63040,63040,"ZIP 63040 (Grover, MO)",00,Total for all sectors,2006,179,1537,8060,36090
8610000US63041,63041,"ZIP 63041 (Grubville, MO)",00,Total for all sectors,2006,7,19,96,357
8610000US63042,63042,"ZIP 63042 (Hazelwood, MO)",00,Total for all sectors,2006,680,19065,224320,918841
8610000US63043,63043,"ZIP 63043 (Maryland Heights, MO)",00,Total for all sectors,2006,893,30224,425503,1541063
8610000US63044,63044,"ZIP 63044 (Bridgeton, MO)",00,Total for all sectors,2006,852,26691,259490,1087140
8610000US63045,63045,"ZIP 63045 (Earth City, MO)",00,Total for all sectors,2006,344,15791,215854,898589
8610000US63047,63047,"ZIP 63047 (Hematite, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63048,63048,"ZIP 63048 (Herculaneum, MO)",00,Total for all sectors,2006,78,1290,9263,41198
8610000US63049,63049,"ZIP 63049 (High Ridge, MO)",00,Total for all sectors,2006,353,3023,19284,86332
8610000US63050,63050,"ZIP 63050 (Hillsboro, MO)",00,Total for all sectors,2006,294,2063,9730,42778
8610000US63051,63051,"ZIP 63051 (House Springs, MO)",00,Total for all sectors,2006,229,1644,9469,40354
8610000US63052,63052,"ZIP 63052 (Imperial, MO)",00,Total for all sectors,2006,339,2348,17611,72192
8610000US63053,63053,"ZIP 63053 (Kimmswick, MO)",00,Total for all sectors,2006,10,271,536,2032
8610000US63055,63055,"ZIP 63055 (Labadie, MO)",00,Total for all sectors,2006,68,804,10773,41591
8610000US63056,63056,"ZIP 63056 (Leslie, MO)",00,Total for all sectors,2006,16,73,541,2091
8610000US63057,63057,"ZIP 63057 (Liguori, MO)",00,Total for all sectors,2006,5,c,D,D
8610000US63060,63060,"ZIP 63060 (Lonedell, MO)",00,Total for all sectors,2006,32,130,880,3517
8610000US63061,63061,"ZIP 63061 (Luebbering, MO)",00,Total for all sectors,2006,3,6,16,53
8610000US63065,63065,"ZIP 63065 (Mapaville, MO)",00,Total for all sectors,2006,10,221,979,4004
8610000US63066,63066,"ZIP 63066 (Morse Mill, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63068,63068,"ZIP 63068 (New Haven, MO)",00,Total for all sectors,2006,129,1592,11858,41697
8610000US63069,63069,"ZIP 63069 (Pacific, MO)",00,Total for all sectors,2006,370,4756,39118,167693
8610000US63070,63070,"ZIP 63070 (Pevely, MO)",00,Total for all sectors,2006,127,1829,16297,72452
8610000US63071,63071,"ZIP 63071 (Richwoods, MO)",00,Total for all sectors,2006,6,61,492,1830
8610000US63072,63072,"ZIP 63072 (Robertsville, MO)",00,Total for all sectors,2006,33,89,445,2037
8610000US63073,63073,"ZIP 63073 (Saint Albans, MO)",00,Total for all sectors,2006,24,297,2107,10210
8610000US63074,63074,"ZIP 63074 (Saint Ann, MO)",00,Total for all sectors,2006,376,4910,23617,97843
8610000US63077,63077,"ZIP 63077 (Saint Clair, MO)",00,Total for all sectors,2006,249,2753,17885,78094
8610000US63079,63079,"ZIP 63079 (Stanton, MO)",00,Total for all sectors,2006,11,18,67,350
8610000US63080,63080,"ZIP 63080 (Sullivan, MO)",00,Total for all sectors,2006,338,5622,33251,137585
8610000US63084,63084,"ZIP 63084 (Union, MO)",00,Total for all sectors,2006,463,5892,39121,159760
8610000US63087,63087,"ZIP 63087 (Valles Mines, MO)",00,Total for all sectors,2006,6,8,29,124
8610000US63088,63088,"ZIP 63088 (Valley Park, MO)",00,Total for all sectors,2006,243,3017,19456,86873
8610000US63089,63089,"ZIP 63089 (Villa Ridge, MO)",00,Total for all sectors,2006,97,797,3815,20584
8610000US63090,63090,"ZIP 63090 (Washington, MO)",00,Total for all sectors,2006,813,12260,85418,362471
8610000US63091,63091,"ZIP 63091 (Rosebud, MO)",00,Total for all sectors,2006,30,311,2266,9192
8610000US63099,63099,"ZIP 63099 (Fenton, MO)",00,Total for all sectors,2006,7,h,D,D
8610000US63101,63101,"ZIP 63101 (Saint Louis, MO)",00,Total for all sectors,2006,659,27795,504001,1642257
8610000US63102,63102,"ZIP 63102 (Saint Louis, MO)",00,Total for all sectors,2006,545,21797,324372,1392311
8610000US63103,63103,"ZIP 63103 (Saint Louis, MO)",00,Total for all sectors,2006,770,34442,510898,1662172
8610000US63104,63104,"ZIP 63104 (Saint Louis, MO)",00,Total for all sectors,2006,558,16152,133569,579045
8610000US63105,63105,"ZIP 63105 (Saint Louis, MO)",00,Total for all sectors,2006,1648,26939,467433,1848090
8610000US63106,63106,"ZIP 63106 (Saint Louis, MO)",00,Total for all sectors,2006,186,3694,30029,120123
8610000US63107,63107,"ZIP 63107 (Saint Louis, MO)",00,Total for all sectors,2006,161,1848,12396,50769
8610000US63108,63108,"ZIP 63108 (Saint Louis, MO)",00,Total for all sectors,2006,776,13719,110420,442288
8610000US63109,63109,"ZIP 63109 (Saint Louis, MO)",00,Total for all sectors,2006,545,5224,29510,125919
8610000US63110,63110,"ZIP 63110 (Saint Louis, MO)",00,Total for all sectors,2006,742,32426,329891,1300392
8610000US63111,63111,"ZIP 63111 (Saint Louis, MO)",00,Total for all sectors,2006,298,4925,41152,175963
8610000US63112,63112,"ZIP 63112 (Saint Louis, MO)",00,Total for all sectors,2006,202,3425,23895,105455
8610000US63113,63113,"ZIP 63113 (Saint Louis, MO)",00,Total for all sectors,2006,191,2584,16647,65531
8610000US63114,63114,"ZIP 63114 (Saint Louis, MO)",00,Total for all sectors,2006,760,15176,146089,609952
8610000US63115,63115,"ZIP 63115 (Saint Louis, MO)",00,Total for all sectors,2006,235,2789,19198,78603
8610000US63116,63116,"ZIP 63116 (Saint Louis, MO)",00,Total for all sectors,2006,550,7515,53067,217840
8610000US63117,63117,"ZIP 63117 (Saint Louis, MO)",00,Total for all sectors,2006,903,13801,112934,469910
8610000US63118,63118,"ZIP 63118 (Saint Louis, MO)",00,Total for all sectors,2006,553,12985,213491,650988
8610000US63119,63119,"ZIP 63119 (Saint Louis, MO)",00,Total for all sectors,2006,1144,15300,106139,449572
8610000US63120,63120,"ZIP 63120 (Saint Louis, MO)",00,Total for all sectors,2006,121,3831,36809,142141
8610000US63121,63121,"ZIP 63121 (Saint Louis, MO)",00,Total for all sectors,2006,286,4464,25916,105017
8610000US63122,63122,"ZIP 63122 (Saint Louis, MO)",00,Total for all sectors,2006,1352,19063,157677,651499
8610000US63123,63123,"ZIP 63123 (Saint Louis, MO)",00,Total for all sectors,2006,934,12413,102655,428511
8610000US63124,63124,"ZIP 63124 (Saint Louis, MO)",00,Total for all sectors,2006,499,10591,132926,470150
8610000US63125,63125,"ZIP 63125 (Saint Louis, MO)",00,Total for all sectors,2006,660,10164,86735,352560
8610000US63126,63126,"ZIP 63126 (Saint Louis, MO)",00,Total for all sectors,2006,663,6651,41434,168106
8610000US63127,63127,"ZIP 63127 (Saint Louis, MO)",00,Total for all sectors,2006,448,7592,79324,317882
8610000US63128,63128,"ZIP 63128 (Saint Louis, MO)",00,Total for all sectors,2006,816,13335,122382,522341
8610000US63129,63129,"ZIP 63129 (Saint Louis, MO)",00,Total for all sectors,2006,1066,11835,72232,309659
8610000US63130,63130,"ZIP 63130 (Saint Louis, MO)",00,Total for all sectors,2006,567,19774,212489,901647
8610000US63131,63131,"ZIP 63131 (Saint Louis, MO)",00,Total for all sectors,2006,1222,21468,222759,906969
8610000US63132,63132,"ZIP 63132 (Saint Louis, MO)",00,Total for all sectors,2006,935,25888,251915,1057708
8610000US63133,63133,"ZIP 63133 (Saint Louis, MO)",00,Total for all sectors,2006,181,3092,30622,119581
8610000US63134,63134,"ZIP 63134 (Saint Louis, MO)",00,Total for all sectors,2006,337,17513,378138,1471880
8610000US63135,63135,"ZIP 63135 (Saint Louis, MO)",00,Total for all sectors,2006,273,2939,17234,71872
8610000US63136,63136,"ZIP 63136 (Saint Louis, MO)",00,Total for all sectors,2006,601,10713,101363,440936
8610000US63137,63137,"ZIP 63137 (Saint Louis, MO)",00,Total for all sectors,2006,148,1783,10808,48005
8610000US63138,63138,"ZIP 63138 (Saint Louis, MO)",00,Total for all sectors,2006,198,2077,11882,54226
8610000US63139,63139,"ZIP 63139 (Saint Louis, MO)",00,Total for all sectors,2006,881,10612,90343,369221
8610000US63140,63140,"ZIP 63140 (Saint Louis, MO)",00,Total for all sectors,2006,16,210,1148,5247
8610000US63141,63141,"ZIP 63141 (Saint Louis, MO)",00,Total for all sectors,2006,1881,47724,622195,2415763
8610000US63143,63143,"ZIP 63143 (Saint Louis, MO)",00,Total for all sectors,2006,382,7321,59917,239866
8610000US63144,63144,"ZIP 63144 (Saint Louis, MO)",00,Total for all sectors,2006,762,14454,134131,544187
8610000US63145,63145,"ZIP 63145 (Saint Louis, MO)",00,Total for all sectors,2006,47,5244,63335,260706
8610000US63146,63146,"ZIP 63146 (Saint Louis, MO)",00,Total for all sectors,2006,1131,26258,276661,1102887
8610000US63147,63147,"ZIP 63147 (Saint Louis, MO)",00,Total for all sectors,2006,315,10405,110605,454976
8610000US63150,63150,"ZIP 63150 (Saint Louis, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63151,63151,"ZIP 63151 (Saint Louis, MO)",00,Total for all sectors,2006,15,37,262,1518
8610000US63155,63155,"ZIP 63155 (Saint Louis, MO)",00,Total for all sectors,2006,2,b,D,D
8610000US63156,63156,"ZIP 63156 (Saint Louis, MO)",00,Total for all sectors,2006,4,107,148,705
8610000US63157,63157,"ZIP 63157 (Saint Louis, MO)",00,Total for all sectors,2006,3,33,66,271
8610000US63158,63158,"ZIP 63158 (Saint Louis, MO)",00,Total for all sectors,2006,3,5,30,178
8610000US63163,63163,"ZIP 63163 (Saint Louis, MO)",00,Total for all sectors,2006,17,153,741,2717
8610000US63164,63164,"ZIP 63164 (Saint Louis, MO)",00,Total for all sectors,2006,5,h,D,D
8610000US63166,63166,"ZIP 63166 (Saint Louis, MO)",00,Total for all sectors,2006,31,587,5231,22066
8610000US63167,63167,"ZIP 63167 (Saint Louis, MO)",00,Total for all sectors,2006,14,h,D,D
8610000US63171,63171,"ZIP 63171 (Saint Louis, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63177,63177,"ZIP 63177 (Saint Louis, MO)",00,Total for all sectors,2006,6,c,D,D
8610000US63178,63178,"ZIP 63178 (Saint Louis, MO)",00,Total for all sectors,2006,9,e,D,D
8610000US63188,63188,"ZIP 63188 (Saint Louis, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63190,63190,"ZIP 63190 (Saint Louis, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63198,63198,"ZIP 63198 (Saint Louis, MO)",00,Total for all sectors,2006,1,f,D,D
8610000US63199,63199,"ZIP 63199 (Saint Louis, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63301,63301,"ZIP 63301 (Saint Charles, MO)",00,Total for all sectors,2006,1367,27152,209668,836161
8610000US63302,63302,"ZIP 63302 (Saint Charles, MO)",00,Total for all sectors,2006,17,240,2464,9630
8610000US63303,63303,"ZIP 63303 (Saint Charles, MO)",00,Total for all sectors,2006,887,9851,66813,280521
8610000US63304,63304,"ZIP 63304 (Saint Charles, MO)",00,Total for all sectors,2006,937,12459,89352,381817
8610000US63332,63332,"ZIP 63332 (Augusta, MO)",00,Total for all sectors,2006,40,223,1080,5549
8610000US63333,63333,"ZIP 63333 (Bellflower, MO)",00,Total for all sectors,2006,3,a,D,D
8610000US63334,63334,"ZIP 63334 (Bowling Green, MO)",00,Total for all sectors,2006,188,1691,8827,37769
8610000US63336,63336,"ZIP 63336 (Clarksville, MO)",00,Total for all sectors,2006,32,287,3275,13479
8610000US63338,63338,"ZIP 63338 (Cottleville, MO)",00,Total for all sectors,2006,8,123,710,2974
8610000US63339,63339,"ZIP 63339 (Curryville, MO)",00,Total for all sectors,2006,12,47,226,963
8610000US63341,63341,"ZIP 63341 (Defiance, MO)",00,Total for all sectors,2006,86,679,4868,25025
8610000US63342,63342,"ZIP 63342 (Dutzow, MO)",00,Total for all sectors,2006,9,130,1249,5145
8610000US63343,63343,"ZIP 63343 (Elsberry, MO)",00,Total for all sectors,2006,89,435,1954,9236
8610000US63344,63344,"ZIP 63344 (Eolia, MO)",00,Total for all sectors,2006,25,261,1566,7171
8610000US63345,63345,"ZIP 63345 (Farber, MO)",00,Total for all sectors,2006,7,9,76,321
8610000US63346,63346,"ZIP 63346 (Flinthill, MO)",00,Total for all sectors,2006,5,72,462,1834
8610000US63347,63347,"ZIP 63347 (Foley, MO)",00,Total for all sectors,2006,23,131,896,3627
8610000US63348,63348,"ZIP 63348 (Foristell, MO)",00,Total for all sectors,2006,109,963,7580,31361
8610000US63349,63349,"ZIP 63349 (Hawk Point, MO)",00,Total for all sectors,2006,30,135,819,3333
8610000US63350,63350,"ZIP 63350 (High Hill, MO)",00,Total for all sectors,2006,14,115,908,3847
8610000US63351,63351,"ZIP 63351 (Jonesburg, MO)",00,Total for all sectors,2006,39,531,2917,12496
8610000US63352,63352,"ZIP 63352 (Laddonia, MO)",00,Total for all sectors,2006,17,94,470,2460
8610000US63353,63353,"ZIP 63353 (Louisiana, MO)",00,Total for all sectors,2006,152,2389,14330,60110
8610000US63357,63357,"ZIP 63357 (Marthasville, MO)",00,Total for all sectors,2006,94,846,5620,23996
8610000US63359,63359,"ZIP 63359 (Middletown, MO)",00,Total for all sectors,2006,12,22,116,1124
8610000US63361,63361,"ZIP 63361 (Montgomery City, MO)",00,Total for all sectors,2006,145,859,4374,17902
8610000US63362,63362,"ZIP 63362 (Moscow Mills, MO)",00,Total for all sectors,2006,88,1023,6664,29933
8610000US63363,63363,"ZIP 63363 (New Florence, MO)",00,Total for all sectors,2006,37,541,2556,11983
8610000US63365,63365,"ZIP 63365 (New Melle, MO)",00,Total for all sectors,2006,26,255,1691,7325
8610000US63366,63366,"ZIP 63366 (O Fallon, MO)",00,Total for all sectors,2006,1338,22998,236428,850231
8610000US63367,63367,"ZIP 63367 (Lake Saint Louis, MO)",00,Total for all sectors,2006,310,3325,25535,111563
8610000US63368,63368,"ZIP 63368(O FALLON,MO)",00,Total for all sectors,2006,225,6172,93646,328836
8610000US63369,63369,"ZIP 63369 (Old Monroe, MO)",00,Total for all sectors,2006,44,408,3397,14112
8610000US63370,63370,"ZIP 63370 (Olney, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63373,63373,"ZIP 63373 (Portage Des Sioux, MO)",00,Total for all sectors,2006,14,34,151,760
8610000US63376,63376,"ZIP 63376 (Saint Peters, MO)",00,Total for all sectors,2006,1681,25614,180804,790694
8610000US63377,63377,"ZIP 63377 (Silex, MO)",00,Total for all sectors,2006,45,343,1659,7301
8610000US63378,63378,"ZIP 63378 (Treloar, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63379,63379,"ZIP 63379 (Troy, MO)",00,Total for all sectors,2006,512,6261,40737,181803
8610000US63381,63381,"ZIP 63381 (Truxton, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63382,63382,"ZIP 63382 (Vandalia, MO)",00,Total for all sectors,2006,81,751,5397,19619
8610000US63383,63383,"ZIP 63383 (Warrenton, MO)",00,Total for all sectors,2006,395,3849,20807,91032
8610000US63384,63384,"ZIP 63384 (Wellsville, MO)",00,Total for all sectors,2006,40,212,954,3938
8610000US63385,63385,"ZIP 63385 (Wentzville, MO)",00,Total for all sectors,2006,720,12161,130249,527470
8610000US63386,63386,"ZIP 63386 (West Alton, MO)",00,Total for all sectors,2006,18,282,5070,20337
8610000US63387,63387,"ZIP 63387 (Whiteside, MO)",00,Total for all sectors,2006,5,10,49,206
8610000US63388,63388,"ZIP 63388 (Williamsburg, MO)",00,Total for all sectors,2006,13,57,174,684
8610000US63389,63389,"ZIP 63389 (Winfield, MO)",00,Total for all sectors,2006,83,523,2686,12214
8610000US63390,63390,"ZIP 63390 (Wright City, MO)",00,Total for all sectors,2006,131,1153,8536,36709
8610000US63401,63401,"ZIP 63401 (Hannibal, MO)",00,Total for all sectors,2006,701,10837,70713,293759
8610000US63430,63430,"ZIP 63430 (Alexandria, MO)",00,Total for all sectors,2006,9,59,221,1118
8610000US63431,63431,"ZIP 63431 (Anabel, MO)",00,Total for all sectors,2006,2,b,D,D
8610000US63432,63432,"ZIP 63432 (Arbela, MO)",00,Total for all sectors,2006,6,13,35,153
8610000US63434,63434,"ZIP 63434 (Bethel, MO)",00,Total for all sectors,2006,12,43,226,1171
8610000US63435,63435,"ZIP 63435 (Canton, MO)",00,Total for all sectors,2006,82,826,4551,19508
8610000US63436,63436,"ZIP 63436 (Center, MO)",00,Total for all sectors,2006,35,190,716,3304
8610000US63437,63437,"ZIP 63437 (Clarence, MO)",00,Total for all sectors,2006,42,155,942,3261
8610000US63438,63438,"ZIP 63438 (Durham, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63440,63440,"ZIP 63440 (Ewing, MO)",00,Total for all sectors,2006,23,139,441,1812
8610000US63441,63441,"ZIP 63441 (Frankford, MO)",00,Total for all sectors,2006,9,51,198,924
8610000US63442,63442,"ZIP 63442 (Granger, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63443,63443,"ZIP 63443 (Hunnewell, MO)",00,Total for all sectors,2006,6,a,D,D
8610000US63445,63445,"ZIP 63445 (Kahoka, MO)",00,Total for all sectors,2006,118,821,3799,16019
8610000US63446,63446,"ZIP 63446 (Knox City, MO)",00,Total for all sectors,2006,4,9,60,242
8610000US63447,63447,"ZIP 63447 (La Belle, MO)",00,Total for all sectors,2006,26,243,879,3811
8610000US63448,63448,"ZIP 63448 (La Grange, MO)",00,Total for all sectors,2006,23,419,1801,7751
8610000US63450,63450,"ZIP 63450 (Lentner, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63451,63451,"ZIP 63451 (Leonard, MO)",00,Total for all sectors,2006,7,19,67,316
8610000US63452,63452,"ZIP 63452 (Lewistown, MO)",00,Total for all sectors,2006,25,200,1198,5407
8610000US63453,63453,"ZIP 63453 (Luray, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63454,63454,"ZIP 63454 (Maywood, MO)",00,Total for all sectors,2006,9,18,45,253
8610000US63456,63456,"ZIP 63456 (Monroe City, MO)",00,Total for all sectors,2006,114,1667,8933,37186
8610000US63457,63457,"ZIP 63457 (Monticello, MO)",00,Total for all sectors,2006,6,17,111,451
8610000US63458,63458,"ZIP 63458 (Newark, MO)",00,Total for all sectors,2006,7,172,653,2379
8610000US63459,63459,"ZIP 63459 (New London, MO)",00,Total for all sectors,2006,57,296,2040,8763
8610000US63460,63460,"ZIP 63460 (Novelty, MO)",00,Total for all sectors,2006,7,67,448,1931
8610000US63461,63461,"ZIP 63461 (Palmyra, MO)",00,Total for all sectors,2006,149,1943,16039,66003
8610000US63462,63462,"ZIP 63462 (Perry, MO)",00,Total for all sectors,2006,40,427,2166,9604
8610000US63463,63463,"ZIP 63463 (Philadelphia, MO)",00,Total for all sectors,2006,7,31,329,917
8610000US63464,63464,"ZIP 63464 (Plevna, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63465,63465,"ZIP 63465 (Revere, MO)",00,Total for all sectors,2006,4,15,69,281
8610000US63468,63468,"ZIP 63468 (Shelbina, MO)",00,Total for all sectors,2006,99,881,5012,20800
8610000US63469,63469,"ZIP 63469 (Shelbyville, MO)",00,Total for all sectors,2006,31,77,319,1602
8610000US63471,63471,"ZIP 63471 (Taylor, MO)",00,Total for all sectors,2006,34,228,1247,5574
8610000US63472,63472,"ZIP 63472 (Wayland, MO)",00,Total for all sectors,2006,8,51,183,982
8610000US63473,63473,"ZIP 63473 (Williamstown, MO)",00,Total for all sectors,2006,4,a,D,D
8610000US63474,63474,"ZIP 63474 (Wyaconda, MO)",00,Total for all sectors,2006,7,38,246,1167
8610000US63501,63501,"ZIP 63501 (Kirksville, MO)",00,Total for all sectors,2006,677,8790,47960,193523
8610000US63530,63530,"ZIP 63530 (Atlanta, MO)",00,Total for all sectors,2006,16,33,131,579
8610000US63531,63531,"ZIP 63531 (Baring, MO)",00,Total for all sectors,2006,8,12,74,346
8610000US63532,63532,"ZIP 63532 (Bevier, MO)",00,Total for all sectors,2006,19,163,410,1891
8610000US63533,63533,"ZIP 63533 (Brashear, MO)",00,Total for all sectors,2006,9,15,60,260
8610000US63534,63534,"ZIP 63534 (Callao, MO)",00,Total for all sectors,2006,10,24,86,443
8610000US63535,63535,"ZIP 63535 (Coatsville, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63536,63536,"ZIP 63536 (Downing, MO)",00,Total for all sectors,2006,15,36,127,549
8610000US63537,63537,"ZIP 63537 (Edina, MO)",00,Total for all sectors,2006,83,481,2374,10333
8610000US63538,63538,"ZIP 63538 (Elmer, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63539,63539,"ZIP 63539 (Ethel, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63540,63540,"ZIP 63540 (Gibbs, MO)",00,Total for all sectors,2006,2,b,D,D
8610000US63541,63541,"ZIP 63541 (Glenwood, MO)",00,Total for all sectors,2006,7,20,49,250
8610000US63543,63543,"ZIP 63543 (Gorin, MO)",00,Total for all sectors,2006,6,13,52,231
8610000US63544,63544,"ZIP 63544 (Green Castle, MO)",00,Total for all sectors,2006,8,17,81,439
8610000US63545,63545,"ZIP 63545 (Green City, MO)",00,Total for all sectors,2006,25,140,784,3295
8610000US63546,63546,"ZIP 63546 (Greentop, MO)",00,Total for all sectors,2006,9,47,183,873
8610000US63547,63547,"ZIP 63547 (Hurdland, MO)",00,Total for all sectors,2006,10,31,330,1627
8610000US63548,63548,"ZIP 63548 (Lancaster, MO)",00,Total for all sectors,2006,55,221,1072,4970
8610000US63549,63549,"ZIP 63549 (La Plata, MO)",00,Total for all sectors,2006,44,221,943,3697
8610000US63551,63551,"ZIP 63551 (Livonia, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63552,63552,"ZIP 63552 (Macon, MO)",00,Total for all sectors,2006,268,2883,16396,65691
8610000US63555,63555,"ZIP 63555 (Memphis, MO)",00,Total for all sectors,2006,123,693,3534,14357
8610000US63556,63556,"ZIP 63556 (Milan, MO)",00,Total for all sectors,2006,101,1908,8152,46875
8610000US63557,63557,"ZIP 63557 (New Boston, MO)",00,Total for all sectors,2006,7,23,108,324
8610000US63558,63558,"ZIP 63558 (New Cambria, MO)",00,Total for all sectors,2006,19,87,315,1276
8610000US63559,63559,"ZIP 63559 (Novinger, MO)",00,Total for all sectors,2006,13,20,51,221
8610000US63560,63560,"ZIP 63560 (Pollock, MO)",00,Total for all sectors,2006,1,a,D,D
8610000US63561,63561,"ZIP 63561 (Queen City, MO)",00,Total for all sectors,2006,19,60,199,870
8610000US63563,63563,"ZIP 63563 (Rutledge, MO)",00,Total for all sectors,2006,10,27,93,168
8610000US63565,63565,"ZIP 63565 (Unionville, MO)",00,Total for all sectors,2006,88,622,3064,13312
8610000US63566,63566,"ZIP 63566 (Winigan, MO)",00,Total for all sectors,2006,4,9,32,121
8610000US63567,63567,"ZIP 63567 (Worthington, MO)",00,Total for all sectors,2006,2,a,D,D
8610000US63601,63601,"ZIP 63601 (Park Hills, MO)",00,Total for all sectors,2006,365,4557,23149,96591
8610000US63620,63620,"ZIP 63620 (Annapolis, MO)",00,Total for all sectors,2006,26,258,3004,11484
8610000US63621,63621,"ZIP 63621 (Arcadia, MO)",00,Total for all sectors,2006,31,212,750,3563
8610000US63622,63622,"ZIP 63622 (Belgrade, MO)",00,Total for all sectors,2006,12,44,207,986
8610000US63623,63623,"ZIP 63623 (Belleview, MO)",00,Total for all sectors,2006,15,163,639,2808
8610000US63624,63624,"ZIP 63624 (Bismarck, MO)",00,Total for all sectors,2006,54,325,1814,8034
8610000US63625,63625,"ZIP 63625 (Black, MO)",00,Total for all sectors,2006,6,28,83,316
8610000US63626,63626,"ZIP 63626 (Blackwell, MO)",00,Total for all sectors,2006,9,b,D,D
8610000US63627,63627,"ZIP 63627 (Bloomsdale, MO)",00,Total for all sectors,2006,49,521,5888,26150
8610000US63628,63628,"ZIP 63628 (Bonne Terre, MO)",00,Total for all sectors,2006,245,1754,8378,36487
8610000US63629,63629,"ZIP 63629 (Bunker, MO)",00,Total for all sectors,2006,28,428,3525,15555
8610000US63630,63630,"ZIP 63630 (Cadet, MO)",00,Total for all sectors,2006,46,248,1461,6092
