GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US63040,63040,"ZIP 63040 (Grover, MO)",00,Total for all sectors,2010,188,1768,10608,45980
8610000US63041,63041,"ZIP 63041 (Grubville, MO)",00,Total for all sectors,2010,4,b,D,D
8610000US63042,63042,"ZIP 63042 (Hazelwood, MO)",00,Total for all sectors,2010,688,17718,179529,728858
8610000US63043,63043,"ZIP 63043 (Maryland Heights, MO)",00,Total for all sectors,2010,815,26591,319199,1303326
8610000US63044,63044,"ZIP 63044 (Bridgeton, MO)",00,Total for all sectors,2010,848,23057,236882,998199
8610000US63045,63045,"ZIP 63045 (Earth City, MO)",00,Total for all sectors,2010,350,15888,227128,950576
8610000US63047,63047,"ZIP 63047 (Hematite, MO)",00,Total for all sectors,2010,1,b,D,D
8610000US63048,63048,"ZIP 63048 (Herculaneum, MO)",00,Total for all sectors,2010,73,1337,11278,46977
8610000US63049,63049,"ZIP 63049 (High Ridge, MO)",00,Total for all sectors,2010,339,2532,17160,81954
8610000US63050,63050,"ZIP 63050 (Hillsboro, MO)",00,Total for all sectors,2010,257,1495,8682,39575
8610000US63051,63051,"ZIP 63051 (House Springs, MO)",00,Total for all sectors,2010,223,1575,8683,39386
8610000US63052,63052,"ZIP 63052 (Imperial, MO)",00,Total for all sectors,2010,335,1975,12379,56884
8610000US63053,63053,"ZIP 63053 (Kimmswick, MO)",00,Total for all sectors,2010,8,b,D,D
8610000US63055,63055,"ZIP 63055 (Labadie, MO)",00,Total for all sectors,2010,61,f,D,D
8610000US63056,63056,"ZIP 63056 (Leslie, MO)",00,Total for all sectors,2010,19,95,502,2082
8610000US63057,63057,"ZIP 63057 (Liguori, MO)",00,Total for all sectors,2010,6,b,D,D
8610000US63060,63060,"ZIP 63060 (Lonedell, MO)",00,Total for all sectors,2010,26,107,546,2541
8610000US63061,63061,"ZIP 63061 (Luebbering, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63065,63065,"ZIP 63065 (Mapaville, MO)",00,Total for all sectors,2010,8,241,965,4385
8610000US63066,63066,"ZIP 63066 (Morse Mill, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63068,63068,"ZIP 63068 (New Haven, MO)",00,Total for all sectors,2010,132,1184,7344,32370
8610000US63069,63069,"ZIP 63069 (Pacific, MO)",00,Total for all sectors,2010,366,3686,27727,125938
8610000US63070,63070,"ZIP 63070 (Pevely, MO)",00,Total for all sectors,2010,120,1511,15913,76113
8610000US63071,63071,"ZIP 63071 (Richwoods, MO)",00,Total for all sectors,2010,10,75,504,2221
8610000US63072,63072,"ZIP 63072 (Robertsville, MO)",00,Total for all sectors,2010,35,94,432,2243
8610000US63073,63073,"ZIP 63073 (Saint Albans, MO)",00,Total for all sectors,2010,29,e,2068,9718
8610000US63074,63074,"ZIP 63074 (Saint Ann, MO)",00,Total for all sectors,2010,282,3268,17609,79115
8610000US63077,63077,"ZIP 63077 (Saint Clair, MO)",00,Total for all sectors,2010,232,1900,12933,57185
8610000US63079,63079,"ZIP 63079 (Stanton, MO)",00,Total for all sectors,2010,5,7,35,259
8610000US63080,63080,"ZIP 63080 (Sullivan, MO)",00,Total for all sectors,2010,358,4962,32318,141717
8610000US63084,63084,"ZIP 63084 (Union, MO)",00,Total for all sectors,2010,464,5577,37278,163542
8610000US63087,63087,"ZIP 63087 (Valles Mines, MO)",00,Total for all sectors,2010,8,9,22,98
8610000US63088,63088,"ZIP 63088 (Valley Park, MO)",00,Total for all sectors,2010,233,2989,20155,91017
8610000US63089,63089,"ZIP 63089 (Villa Ridge, MO)",00,Total for all sectors,2010,84,498,2918,16666
8610000US63090,63090,"ZIP 63090 (Washington, MO)",00,Total for all sectors,2010,803,11664,83158,365294
8610000US63091,63091,"ZIP 63091 (Rosebud, MO)",00,Total for all sectors,2010,25,133,630,2672
8610000US63099,63099,"ZIP 63099 (Fenton, MO)",00,Total for all sectors,2010,10,h,D,D
8610000US63101,63101,"ZIP 63101 (Saint Louis, MO)",00,Total for all sectors,2010,617,18732,365362,1247992
8610000US63102,63102,"ZIP 63102 (Saint Louis, MO)",00,Total for all sectors,2010,494,16959,275611,1120486
8610000US63103,63103,"ZIP 63103 (Saint Louis, MO)",00,Total for all sectors,2010,759,31450,416876,1503618
8610000US63104,63104,"ZIP 63104 (Saint Louis, MO)",00,Total for all sectors,2010,542,13091,138115,619594
8610000US63105,63105,"ZIP 63105 (Saint Louis, MO)",00,Total for all sectors,2010,1539,27216,508498,2063460
8610000US63106,63106,"ZIP 63106 (Saint Louis, MO)",00,Total for all sectors,2010,239,4693,42957,181903
8610000US63107,63107,"ZIP 63107 (Saint Louis, MO)",00,Total for all sectors,2010,184,1568,12562,50914
8610000US63108,63108,"ZIP 63108 (Saint Louis, MO)",00,Total for all sectors,2010,755,12366,98051,415142
8610000US63109,63109,"ZIP 63109 (Saint Louis, MO)",00,Total for all sectors,2010,525,4429,26841,119249
8610000US63110,63110,"ZIP 63110 (Saint Louis, MO)",00,Total for all sectors,2010,773,29522,311750,1304993
8610000US63111,63111,"ZIP 63111 (Saint Louis, MO)",00,Total for all sectors,2010,312,4990,44441,187528
8610000US63112,63112,"ZIP 63112 (Saint Louis, MO)",00,Total for all sectors,2010,273,3368,22743,102912
8610000US63113,63113,"ZIP 63113 (Saint Louis, MO)",00,Total for all sectors,2010,235,2548,15693,67259
8610000US63114,63114,"ZIP 63114 (Saint Louis, MO)",00,Total for all sectors,2010,764,16319,183672,782994
8610000US63115,63115,"ZIP 63115 (Saint Louis, MO)",00,Total for all sectors,2010,333,2698,19641,85285
8610000US63116,63116,"ZIP 63116 (Saint Louis, MO)",00,Total for all sectors,2010,539,7055,48476,208904
8610000US63117,63117,"ZIP 63117 (Saint Louis, MO)",00,Total for all sectors,2010,750,12042,117741,513877
8610000US63118,63118,"ZIP 63118 (Saint Louis, MO)",00,Total for all sectors,2010,549,15210,230102,773446
8610000US63119,63119,"ZIP 63119 (Saint Louis, MO)",00,Total for all sectors,2010,1085,14220,101581,449012
8610000US63120,63120,"ZIP 63120 (Saint Louis, MO)",00,Total for all sectors,2010,153,3174,38491,153720
8610000US63121,63121,"ZIP 63121 (Saint Louis, MO)",00,Total for all sectors,2010,316,i,D,D
8610000US63122,63122,"ZIP 63122 (Saint Louis, MO)",00,Total for all sectors,2010,1253,17099,139383,603587
8610000US63123,63123,"ZIP 63123 (Saint Louis, MO)",00,Total for all sectors,2010,885,11525,98350,417270
8610000US63124,63124,"ZIP 63124 (Saint Louis, MO)",00,Total for all sectors,2010,448,9977,100195,343446
8610000US63125,63125,"ZIP 63125 (Saint Louis, MO)",00,Total for all sectors,2010,620,10949,90084,393521
8610000US63126,63126,"ZIP 63126 (Saint Louis, MO)",00,Total for all sectors,2010,570,5456,37469,156047
8610000US63127,63127,"ZIP 63127 (Saint Louis, MO)",00,Total for all sectors,2010,444,7106,79215,314025
8610000US63128,63128,"ZIP 63128 (Saint Louis, MO)",00,Total for all sectors,2010,776,13062,132723,582160
8610000US63129,63129,"ZIP 63129 (Saint Louis, MO)",00,Total for all sectors,2010,1039,11769,73275,324584
8610000US63130,63130,"ZIP 63130 (Saint Louis, MO)",00,Total for all sectors,2010,594,j,D,D
8610000US63131,63131,"ZIP 63131 (Saint Louis, MO)",00,Total for all sectors,2010,1221,21323,238070,968336
8610000US63132,63132,"ZIP 63132 (Saint Louis, MO)",00,Total for all sectors,2010,930,21329,226068,958022
8610000US63133,63133,"ZIP 63133 (Saint Louis, MO)",00,Total for all sectors,2010,203,2429,20048,87654
8610000US63134,63134,"ZIP 63134 (Saint Louis, MO)",00,Total for all sectors,2010,300,14378,384306,1304810
8610000US63135,63135,"ZIP 63135 (Saint Louis, MO)",00,Total for all sectors,2010,243,2390,13290,56423
8610000US63136,63136,"ZIP 63136 (Saint Louis, MO)",00,Total for all sectors,2010,685,13892,148095,747085
8610000US63137,63137,"ZIP 63137 (Saint Louis, MO)",00,Total for all sectors,2010,138,1338,7741,36491
8610000US63138,63138,"ZIP 63138 (Saint Louis, MO)",00,Total for all sectors,2010,218,2119,12205,53291
8610000US63139,63139,"ZIP 63139 (Saint Louis, MO)",00,Total for all sectors,2010,636,9899,81029,333294
8610000US63140,63140,"ZIP 63140 (Saint Louis, MO)",00,Total for all sectors,2010,14,259,1153,5122
8610000US63141,63141,"ZIP 63141 (Saint Louis, MO)",00,Total for all sectors,2010,1855,46727,640792,2658135
8610000US63143,63143,"ZIP 63143 (Saint Louis, MO)",00,Total for all sectors,2010,420,7050,66491,281281
8610000US63144,63144,"ZIP 63144 (Saint Louis, MO)",00,Total for all sectors,2010,678,11468,114729,470581
8610000US63145,63145,"ZIP 63145 (Saint Louis, MO)",00,Total for all sectors,2010,47,3792,49296,201272
8610000US63146,63146,"ZIP 63146 (Saint Louis, MO)",00,Total for all sectors,2010,1017,23070,332626,1281576
8610000US63147,63147,"ZIP 63147 (Saint Louis, MO)",00,Total for all sectors,2010,331,9182,93987,402243
8610000US63151,63151,"ZIP 63151 (Saint Louis, MO)",00,Total for all sectors,2010,13,125,1261,5748
8610000US63155,63155,"ZIP 63155 (Saint Louis, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63156,63156,"ZIP 63156 (Saint Louis, MO)",00,Total for all sectors,2010,4,5,16,74
8610000US63157,63157,"ZIP 63157 (Saint Louis, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63158,63158,"ZIP 63158 (Saint Louis, MO)",00,Total for all sectors,2010,3,a,D,D
8610000US63160,63160,"ZIP 63160 (Saint Louis, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63163,63163,"ZIP 63163 (Saint Louis, MO)",00,Total for all sectors,2010,9,e,D,D
8610000US63164,63164,"ZIP 63164 (Saint Louis, MO)",00,Total for all sectors,2010,4,g,D,D
8610000US63166,63166,"ZIP 63166 (Saint Louis, MO)",00,Total for all sectors,2010,12,e,D,D
8610000US63167,63167,"ZIP 63167 (Saint Louis, MO)",00,Total for all sectors,2010,10,329,5708,29714
8610000US63177,63177,"ZIP 63177 (Saint Louis, MO)",00,Total for all sectors,2010,5,c,D,D
8610000US63178,63178,"ZIP 63178 (Saint Louis, MO)",00,Total for all sectors,2010,2,f,D,D
8610000US63180,63180,"ZIP 63180 (Saint Louis, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63197,63197,"ZIP 63197 (Saint Louis, MO)",00,Total for all sectors,2010,2,b,D,D
8610000US63198,63198,"ZIP 63198 (Saint Louis, MO)",00,Total for all sectors,2010,1,f,D,D
8610000US63199,63199,"ZIP 63199 (Saint Louis, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63301,63301,"ZIP 63301 (Saint Charles, MO)",00,Total for all sectors,2010,1383,25026,192396,833184
8610000US63302,63302,"ZIP 63302 (Saint Charles, MO)",00,Total for all sectors,2010,18,e,D,D
8610000US63303,63303,"ZIP 63303 (Saint Charles, MO)",00,Total for all sectors,2010,879,9513,65834,285203
8610000US63304,63304,"ZIP 63304 (Saint Charles, MO)",00,Total for all sectors,2010,877,10968,96095,426807
8610000US63330,63330,"ZIP 63330 (Annada, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63332,63332,"ZIP 63332 (Augusta, MO)",00,Total for all sectors,2010,35,262,872,5518
8610000US63333,63333,"ZIP 63333 (Bellflower, MO)",00,Total for all sectors,2010,9,b,D,D
8610000US63334,63334,"ZIP 63334 (Bowling Green, MO)",00,Total for all sectors,2010,183,1973,11817,49651
8610000US63336,63336,"ZIP 63336 (Clarksville, MO)",00,Total for all sectors,2010,23,118,447,2758
8610000US63338,63338,"ZIP 63338 (Cottleville, MO)",00,Total for all sectors,2010,11,144,752,3200
8610000US63339,63339,"ZIP 63339 (Curryville, MO)",00,Total for all sectors,2010,11,b,S,996
8610000US63341,63341,"ZIP 63341 (Defiance, MO)",00,Total for all sectors,2010,86,505,3590,20878
8610000US63342,63342,"ZIP 63342 (Dutzow, MO)",00,Total for all sectors,2010,6,c,D,D
8610000US63343,63343,"ZIP 63343 (Elsberry, MO)",00,Total for all sectors,2010,70,344,1491,7211
8610000US63344,63344,"ZIP 63344 (Eolia, MO)",00,Total for all sectors,2010,22,191,1292,6161
8610000US63345,63345,"ZIP 63345 (Farber, MO)",00,Total for all sectors,2010,11,a,S,567
8610000US63346,63346,"ZIP 63346 (Flinthill, MO)",00,Total for all sectors,2010,6,98,554,2187
8610000US63347,63347,"ZIP 63347 (Foley, MO)",00,Total for all sectors,2010,18,53,256,1142
8610000US63348,63348,"ZIP 63348 (Foristell, MO)",00,Total for all sectors,2010,119,689,4882,22769
8610000US63349,63349,"ZIP 63349 (Hawk Point, MO)",00,Total for all sectors,2010,29,78,488,2211
8610000US63350,63350,"ZIP 63350 (High Hill, MO)",00,Total for all sectors,2010,13,c,S,4871
8610000US63351,63351,"ZIP 63351 (Jonesburg, MO)",00,Total for all sectors,2010,36,484,2896,12660
8610000US63352,63352,"ZIP 63352 (Laddonia, MO)",00,Total for all sectors,2010,19,128,866,3817
8610000US63353,63353,"ZIP 63353 (Louisiana, MO)",00,Total for all sectors,2010,142,1414,10091,45258
8610000US63357,63357,"ZIP 63357 (Marthasville, MO)",00,Total for all sectors,2010,85,680,4350,20648
8610000US63359,63359,"ZIP 63359 (Middletown, MO)",00,Total for all sectors,2010,12,33,179,1206
8610000US63361,63361,"ZIP 63361 (Montgomery City, MO)",00,Total for all sectors,2010,131,771,3914,17196
8610000US63362,63362,"ZIP 63362 (Moscow Mills, MO)",00,Total for all sectors,2010,91,924,6693,30318
8610000US63363,63363,"ZIP 63363 (New Florence, MO)",00,Total for all sectors,2010,36,433,2460,10644
8610000US63365,63365,"ZIP 63365 (New Melle, MO)",00,Total for all sectors,2010,22,164,904,4204
8610000US63366,63366,"ZIP 63366 (O Fallon, MO)",00,Total for all sectors,2010,1209,18304,218832,588211
8610000US63367,63367,"ZIP 63367 (Lake Saint Louis, MO)",00,Total for all sectors,2010,404,4612,34395,154838
8610000US63368,63368,"ZIP 63368 (O Fallon, MO)",00,Total for all sectors,2010,506,9874,138690,431239
8610000US63369,63369,"ZIP 63369 (Old Monroe, MO)",00,Total for all sectors,2010,43,297,2229,9350
8610000US63373,63373,"ZIP 63373 (Portage Des Sioux, MO)",00,Total for all sectors,2010,14,26,103,441
8610000US63376,63376,"ZIP 63376 (Saint Peters, MO)",00,Total for all sectors,2010,1588,21822,163313,713554
8610000US63377,63377,"ZIP 63377 (Silex, MO)",00,Total for all sectors,2010,50,386,1638,7472
8610000US63379,63379,"ZIP 63379 (Troy, MO)",00,Total for all sectors,2010,501,5286,35821,167690
8610000US63381,63381,"ZIP 63381 (Truxton, MO)",00,Total for all sectors,2010,6,9,43,264
8610000US63382,63382,"ZIP 63382 (Vandalia, MO)",00,Total for all sectors,2010,73,673,4403,19078
8610000US63383,63383,"ZIP 63383 (Warrenton, MO)",00,Total for all sectors,2010,326,3651,23648,105490
8610000US63384,63384,"ZIP 63384 (Wellsville, MO)",00,Total for all sectors,2010,42,213,1042,4488
8610000US63385,63385,"ZIP 63385 (Wentzville, MO)",00,Total for all sectors,2010,796,10041,83073,363043
8610000US63386,63386,"ZIP 63386 (West Alton, MO)",00,Total for all sectors,2010,18,343,6331,25744
8610000US63387,63387,"ZIP 63387 (Whiteside, MO)",00,Total for all sectors,2010,4,6,39,172
8610000US63388,63388,"ZIP 63388 (Williamsburg, MO)",00,Total for all sectors,2010,14,157,195,890
8610000US63389,63389,"ZIP 63389 (Winfield, MO)",00,Total for all sectors,2010,76,431,2552,11823
8610000US63390,63390,"ZIP 63390 (Wright City, MO)",00,Total for all sectors,2010,131,1232,8314,37339
8610000US63401,63401,"ZIP 63401 (Hannibal, MO)",00,Total for all sectors,2010,657,10599,74570,349715
8610000US63430,63430,"ZIP 63430 (Alexandria, MO)",00,Total for all sectors,2010,9,33,139,822
8610000US63431,63431,"ZIP 63431 (Anabel, MO)",00,Total for all sectors,2010,3,b,D,D
8610000US63432,63432,"ZIP 63432 (Arbela, MO)",00,Total for all sectors,2010,6,12,S,148
8610000US63434,63434,"ZIP 63434 (Bethel, MO)",00,Total for all sectors,2010,11,48,243,1181
8610000US63435,63435,"ZIP 63435 (Canton, MO)",00,Total for all sectors,2010,89,985,4799,21554
8610000US63436,63436,"ZIP 63436 (Center, MO)",00,Total for all sectors,2010,32,199,1084,4789
8610000US63437,63437,"ZIP 63437 (Clarence, MO)",00,Total for all sectors,2010,37,201,1077,4407
8610000US63438,63438,"ZIP 63438 (Durham, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63440,63440,"ZIP 63440 (Ewing, MO)",00,Total for all sectors,2010,23,139,488,2104
8610000US63441,63441,"ZIP 63441 (Frankford, MO)",00,Total for all sectors,2010,11,32,145,725
8610000US63442,63442,"ZIP 63442 (Granger, MO)",00,Total for all sectors,2010,5,49,117,464
8610000US63443,63443,"ZIP 63443 (Hunnewell, MO)",00,Total for all sectors,2010,3,a,D,D
8610000US63445,63445,"ZIP 63445 (Kahoka, MO)",00,Total for all sectors,2010,114,794,3992,18137
8610000US63446,63446,"ZIP 63446 (Knox City, MO)",00,Total for all sectors,2010,5,9,46,200
8610000US63447,63447,"ZIP 63447 (La Belle, MO)",00,Total for all sectors,2010,21,259,1065,4976
8610000US63448,63448,"ZIP 63448 (La Grange, MO)",00,Total for all sectors,2010,21,e,D,D
8610000US63451,63451,"ZIP 63451 (Leonard, MO)",00,Total for all sectors,2010,4,a,73,316
8610000US63452,63452,"ZIP 63452 (Lewistown, MO)",00,Total for all sectors,2010,24,213,1446,6209
8610000US63453,63453,"ZIP 63453 (Luray, MO)",00,Total for all sectors,2010,3,a,D,D
8610000US63454,63454,"ZIP 63454 (Maywood, MO)",00,Total for all sectors,2010,9,a,46,280
8610000US63456,63456,"ZIP 63456 (Monroe City, MO)",00,Total for all sectors,2010,114,1101,5751,25144
8610000US63457,63457,"ZIP 63457 (Monticello, MO)",00,Total for all sectors,2010,6,22,180,715
8610000US63458,63458,"ZIP 63458 (Newark, MO)",00,Total for all sectors,2010,8,134,549,2719
8610000US63459,63459,"ZIP 63459 (New London, MO)",00,Total for all sectors,2010,55,312,2019,10078
8610000US63460,63460,"ZIP 63460 (Novelty, MO)",00,Total for all sectors,2010,12,79,459,2520
8610000US63461,63461,"ZIP 63461 (Palmyra, MO)",00,Total for all sectors,2010,158,1618,15367,70606
8610000US63462,63462,"ZIP 63462 (Perry, MO)",00,Total for all sectors,2010,44,352,2114,11274
8610000US63463,63463,"ZIP 63463 (Philadelphia, MO)",00,Total for all sectors,2010,6,b,S,408
8610000US63464,63464,"ZIP 63464 (Plevna, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63465,63465,"ZIP 63465 (Revere, MO)",00,Total for all sectors,2010,4,15,56,324
8610000US63467,63467,"ZIP 63467 (Saverton, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63468,63468,"ZIP 63468 (Shelbina, MO)",00,Total for all sectors,2010,89,832,5047,22658
8610000US63469,63469,"ZIP 63469 (Shelbyville, MO)",00,Total for all sectors,2010,27,b,278,1241
8610000US63471,63471,"ZIP 63471 (Taylor, MO)",00,Total for all sectors,2010,33,273,1508,7540
8610000US63472,63472,"ZIP 63472 (Wayland, MO)",00,Total for all sectors,2010,10,110,450,2072
8610000US63473,63473,"ZIP 63473 (Williamstown, MO)",00,Total for all sectors,2010,4,a,D,D
8610000US63474,63474,"ZIP 63474 (Wyaconda, MO)",00,Total for all sectors,2010,6,30,176,822
8610000US63501,63501,"ZIP 63501 (Kirksville, MO)",00,Total for all sectors,2010,629,8601,48804,205890
8610000US63530,63530,"ZIP 63530 (Atlanta, MO)",00,Total for all sectors,2010,15,b,101,456
8610000US63531,63531,"ZIP 63531 (Baring, MO)",00,Total for all sectors,2010,5,a,D,D
8610000US63532,63532,"ZIP 63532 (Bevier, MO)",00,Total for all sectors,2010,19,106,390,1959
8610000US63533,63533,"ZIP 63533 (Brashear, MO)",00,Total for all sectors,2010,9,19,54,281
8610000US63534,63534,"ZIP 63534 (Callao, MO)",00,Total for all sectors,2010,6,15,59,339
8610000US63535,63535,"ZIP 63535 (Coatsville, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63536,63536,"ZIP 63536 (Downing, MO)",00,Total for all sectors,2010,10,26,91,461
8610000US63537,63537,"ZIP 63537 (Edina, MO)",00,Total for all sectors,2010,67,341,1726,7903
8610000US63538,63538,"ZIP 63538 (Elmer, MO)",00,Total for all sectors,2010,4,a,D,D
8610000US63540,63540,"ZIP 63540 (Gibbs, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63541,63541,"ZIP 63541 (Glenwood, MO)",00,Total for all sectors,2010,4,9,51,240
8610000US63543,63543,"ZIP 63543 (Gorin, MO)",00,Total for all sectors,2010,4,11,25,175
8610000US63544,63544,"ZIP 63544 (Green Castle, MO)",00,Total for all sectors,2010,5,a,D,D
8610000US63545,63545,"ZIP 63545 (Green City, MO)",00,Total for all sectors,2010,15,76,684,2977
8610000US63546,63546,"ZIP 63546 (Greentop, MO)",00,Total for all sectors,2010,10,35,215,860
8610000US63547,63547,"ZIP 63547 (Hurdland, MO)",00,Total for all sectors,2010,7,b,D,D
8610000US63548,63548,"ZIP 63548 (Lancaster, MO)",00,Total for all sectors,2010,48,203,1157,5569
8610000US63549,63549,"ZIP 63549 (La Plata, MO)",00,Total for all sectors,2010,38,173,898,3677
8610000US63551,63551,"ZIP 63551 (Livonia, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63552,63552,"ZIP 63552 (Macon, MO)",00,Total for all sectors,2010,255,2845,18088,78107
8610000US63555,63555,"ZIP 63555 (Memphis, MO)",00,Total for all sectors,2010,107,714,4014,18409
8610000US63556,63556,"ZIP 63556 (Milan, MO)",00,Total for all sectors,2010,80,1960,14605,62396
8610000US63557,63557,"ZIP 63557 (New Boston, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63558,63558,"ZIP 63558 (New Cambria, MO)",00,Total for all sectors,2010,10,b,201,863
8610000US63559,63559,"ZIP 63559 (Novinger, MO)",00,Total for all sectors,2010,4,a,83,424
8610000US63560,63560,"ZIP 63560 (Pollock, MO)",00,Total for all sectors,2010,1,a,D,D
8610000US63561,63561,"ZIP 63561 (Queen City, MO)",00,Total for all sectors,2010,19,58,241,926
8610000US63563,63563,"ZIP 63563 (Rutledge, MO)",00,Total for all sectors,2010,3,4,14,59
8610000US63565,63565,"ZIP 63565 (Unionville, MO)",00,Total for all sectors,2010,85,561,3505,14770
8610000US63566,63566,"ZIP 63566 (Winigan, MO)",00,Total for all sectors,2010,2,a,D,D
8610000US63567,63567,"ZIP 63567 (Worthington, MO)",00,Total for all sectors,2010,4,a,D,D
8610000US63601,63601,"ZIP 63601 (Park Hills, MO)",00,Total for all sectors,2010,348,4561,28032,118776
8610000US63620,63620,"ZIP 63620 (Annapolis, MO)",00,Total for all sectors,2010,30,e,D,D
8610000US63621,63621,"ZIP 63621 (Arcadia, MO)",00,Total for all sectors,2010,38,183,637,3092
8610000US63622,63622,"ZIP 63622 (Belgrade, MO)",00,Total for all sectors,2010,16,51,302,1445
8610000US63623,63623,"ZIP 63623 (Belleview, MO)",00,Total for all sectors,2010,17,165,699,3413
8610000US63624,63624,"ZIP 63624 (Bismarck, MO)",00,Total for all sectors,2010,59,209,877,4103
8610000US63625,63625,"ZIP 63625 (Black, MO)",00,Total for all sectors,2010,8,9,43,248
8610000US63626,63626,"ZIP 63626 (Blackwell, MO)",00,Total for all sectors,2010,9,21,52,458
8610000US63627,63627,"ZIP 63627 (Bloomsdale, MO)",00,Total for all sectors,2010,50,584,6258,29181
8610000US63628,63628,"ZIP 63628 (Bonne Terre, MO)",00,Total for all sectors,2010,225,1561,8959,38087
8610000US63629,63629,"ZIP 63629 (Bunker, MO)",00,Total for all sectors,2010,32,458,5776,26841
8610000US63630,63630,"ZIP 63630 (Cadet, MO)",00,Total for all sectors,2010,54,231,1454,6280
8610000US63631,63631,"ZIP 63631 (Caledonia, MO)",00,Total for all sectors,2010,9,c,D,D
8610000US63633,63633,"ZIP 63633 (Centerville, MO)",00,Total for all sectors,2010,14,65,256,1151
8610000US63636,63636,"ZIP 63636 (Des Arc, MO)",00,Total for all sectors,2010,9,b,S,213
